,Latitude,Longitude,altitude
745,37.5828995,-122.4015703,169.83
746,37.5829057,-122.3526109,5.6
747,37.5829552,-122.3408003,7.24
748,37.5829628,-122.3640685,11.95
749,37.5829723,-122.3527733,5.39
750,37.5829769,-122.3308272,3.58
751,37.5830091,-122.3510371,6.57
752,37.5830206,-122.3374245,6.01
753,37.5830558,-122.3614222,8.64
754,37.5831487,-122.3304583,3.88
755,37.58317,-122.3304025,3.88
756,37.5832328,-122.3534083,5
757,37.5833407,-122.3274453,2.79
758,37.5833458,-122.3755989,27.17
759,37.5834604,-122.3298816,3.25
760,37.5834719,-122.3668309,14.78
761,37.5834959,-122.3413785,6.86
762,37.5835177,-122.3541026,4.54
763,37.5836757,-122.3294908,3.14
764,37.5837384,-122.3295637,3.2
765,37.5837446,-122.3609635,7.52
766,37.5838121,-122.3665351,12.92
767,37.5838143,-122.352889,4.87
768,37.5838346,-122.3294241,3.21
769,37.583885,-122.363422,9.39
770,37.5839426,-122.4065855,195.14
771,37.5840051,-122.3533337,4.35
772,37.5840086,-122.3419517,6.77
773,37.5840184,-122.3294174,2.96
774,37.5840223,-122.3750018,17.02
775,37.5840257,-122.3659621,11.68
776,37.5840388,-122.3287503,2.68
777,37.5841458,-122.4863181,29.19
778,37.5842004,-122.3662869,11.54
779,37.5842015,-122.3279686,9.69
780,37.5842836,-122.3290126,2.82
781,37.5843,-122.3322696,2.88
782,37.584321,-122.3388511,5.38
783,37.5843229,-122.3283727,3.38
784,37.5843394,-122.3285247,3.44
785,37.584342,-122.3665333,10.99
786,37.5844368,-122.4064635,190.48
787,37.5844553,-122.3283794,9.33
788,37.5844571,-122.3661086,10.78
789,37.5844621,-122.360491,6.4
790,37.5845293,-122.3425186,6.98
791,37.5845434,-122.328455,7.27
792,37.5845483,-122.3282957,10.74
793,37.5845857,-122.3629541,8.23
794,37.5846425,-122.3283774,10.39
795,37.5846947,-122.3744084,12.79
796,37.5847538,-122.3551088,3.38
797,37.5847927,-122.3916507,70.86
798,37.5848617,-122.3394239,4.74
799,37.5848804,-122.3657521,9.72
800,37.5848928,-122.5074816,96.25
801,37.5848998,-122.3406995,5.37
802,37.5849394,-122.5075786,96.32
803,37.5849661,-122.3281582,8.8
804,37.5850183,-122.3575506,3.3
805,37.5850348,-122.3279209,7.61
806,37.5850531,-122.5069814,92.75
807,37.5850569,-122.3430902,6.61
808,37.5851076,-122.3577511,3.25
809,37.585128,-122.3560271,3.85
810,37.5851339,-122.3401897,4.9
811,37.5851669,-122.3600242,4.55
812,37.585201,-122.3654814,8.74
813,37.5852127,-122.3680493,9.39
814,37.5852723,-122.327595,5.7
815,37.5852918,-122.3624841,6.78
816,37.5853222,-122.333386,3.24
817,37.5853319,-122.4882773,25.96
818,37.5853685,-122.3738137,10.11
819,37.5853729,-122.3276767,5.28
820,37.585419,-122.3584501,3.51
821,37.5854829,-122.4885511,25.82
822,37.5854899,-122.4077074,190.25
823,37.5854923,-122.3586147,3.59
824,37.5855011,-122.3305318,2.26
825,37.5855214,-122.3904748,58.87
826,37.585525,-122.3685931,9.47
827,37.5855465,-122.3410622,4.8
828,37.5855588,-122.3651973,7.94
829,37.5855691,-122.3294704,3.23
830,37.5856154,-122.357206,3.64
831,37.5856156,-122.3337064,3.47
832,37.5856192,-122.3437068,6.08
833,37.5856475,-122.3271855,3.85
834,37.5856785,-122.3688572,9.55
835,37.5856961,-122.359072,3.71
836,37.5857143,-122.3689209,9.53
837,37.5857558,-122.3283369,3.83
838,37.5858408,-122.4088703,190.53
839,37.5858711,-122.4037346,139.65
840,37.5858728,-122.3649281,7.5
841,37.5859031,-122.3595367,3.83
842,37.5859083,-122.3692482,9.44
843,37.5859938,-122.3620155,5.13
844,37.5860466,-122.3732097,7.52
845,37.5860604,-122.3416491,4.49
846,37.5861352,-122.3289129,3.04
847,37.5861409,-122.3696406,9.36
848,37.5862037,-122.3602492,4.37
849,37.5862221,-122.3646375,6.95
850,37.5862423,-122.3296232,2.7
851,37.5862434,-122.3587198,3.97
852,37.5862778,-122.3297124,2.58
853,37.5862857,-122.332749,2.29
854,37.5862939,-122.360463,4
855,37.5863439,-122.3295886,2.9
856,37.586347,-122.4960851,14.76
857,37.5863687,-122.3296609,2.78
858,37.5864821,-122.3346367,2.99
859,37.5865267,-122.3359048,2.79
860,37.5865313,-122.3643735,6.53
861,37.5865413,-122.3306222,2.58
862,37.586569,-122.337935,3.62
863,37.586613,-122.3422367,4.29
864,37.5866235,-122.3612441,4.36
865,37.5866267,-122.3448116,5.34
866,37.5866275,-122.3308656,2.58
867,37.586688,-122.3422399,4.51
868,37.5867072,-122.3598419,4.14
869,37.5867147,-122.3726145,6.79
870,37.5867397,-122.3615194,4.48
871,37.5867518,-122.3448121,5.23
872,37.5867645,-122.3316717,2.55
873,37.5867911,-122.3462659,4.88
874,37.5868198,-122.3473455,4.45
875,37.5868316,-122.3641184,6.16
876,37.5868379,-122.3484197,4.18
877,37.586856,-122.3492981,4.18
878,37.5868591,-122.3329625,2.95
879,37.5868676,-122.3361301,4.16
880,37.5868716,-122.3640819,5.9
881,37.5868801,-122.3618558,4.55
882,37.5868815,-122.3503478,3.74
883,37.5869013,-122.4921882,19.61
884,37.5869174,-122.3514276,3.56
885,37.5869261,-122.3640362,6.08
886,37.5869662,-122.3531951,3.69
887,37.587008,-122.3710969,7.25
888,37.587019,-122.3605783,4.35
889,37.5870545,-122.389863,44.47
890,37.5870556,-122.3622764,4.63
891,37.5871816,-122.3484007,4.73
892,37.5871871,-122.3625916,4.85
893,37.5872023,-122.3638035,5.6
894,37.5872129,-122.4097161,184.4
895,37.5872805,-122.3628154,5.03
896,37.5873103,-122.3720819,6.49
897,37.5873132,-122.3557072,3.4
898,37.5873422,-122.4928466,19.21
899,37.5873438,-122.3636844,5.37
900,37.5873516,-122.3716741,6.49
901,37.5873772,-122.363037,5.06
902,37.5873924,-122.363073,5.1
903,37.5874002,-122.3560836,3.53
904,37.5874453,-122.3631834,5.09
905,37.5874968,-122.3719178,6.42
906,37.5875593,-122.3551386,3.95
907,37.5875631,-122.3634964,5.13
908,37.5876377,-122.3620394,4.51
909,37.5876492,-122.4949471,14.78
910,37.5876687,-122.3722065,6.23
911,37.5876958,-122.3516095,5.21
912,37.5877044,-122.3638299,4.96
913,37.5877076,-122.3564836,3.74
914,37.5877174,-122.389631,38.67
915,37.5877381,-122.3632803,4.96
916,37.5877401,-122.4102439,180.55
917,37.5877752,-122.3516594,5.21
918,37.5877783,-122.3518072,4.08
919,37.5877897,-122.3633693,4.87
920,37.5878467,-122.3631786,4.85
921,37.5878616,-122.3642159,5
922,37.5878779,-122.3632888,4.86
923,37.5878986,-122.3618224,4.24
924,37.587903,-122.3626723,4.7
925,37.5879063,-122.3643258,4.84
926,37.5879077,-122.4077946,158.81
927,37.5879345,-122.4104338,179.33
928,37.5879345,-122.3643943,5.01
929,37.5879885,-122.3895002,37.01
930,37.5879957,-122.4072322,154.27
931,37.5880169,-122.4103147,178.78
932,37.5880273,-122.3570127,3.93
933,37.5880295,-122.3617135,4.15
934,37.5880391,-122.3630079,4.78
935,37.5880627,-122.3631495,4.66
936,37.5880715,-122.3517431,0.7
937,37.5880891,-122.3631296,4.7
938,37.588146,-122.4945129,15.1
939,37.5881843,-122.3630519,4.65
940,37.5881901,-122.4054526,136.64
941,37.588241,-122.4099238,175.4
942,37.5882558,-122.3628192,4.62
943,37.5882706,-122.3652219,4.57
944,37.5883,-122.3629639,4.4
945,37.5883292,-122.3653619,4.51
946,37.5883485,-122.3733478,5.55
947,37.5883811,-122.4939831,16.09
948,37.5884775,-122.3625993,4.55
949,37.5884783,-122.4051195,132.03
950,37.5884786,-122.3613071,3.97
951,37.5884924,-122.3657519,4.16
952,37.5885472,-122.3627578,4.35
953,37.588557,-122.3625175,4.56
954,37.5885934,-122.3595687,3.43
955,37.5885957,-122.3518072,1.54
956,37.5886051,-122.3626964,4.35
957,37.5886276,-122.3660761,3.73
958,37.5886569,-122.3611439,3.94
959,37.5887723,-122.360432,3.58
960,37.5887749,-122.3517684,4.02
961,37.5887753,-122.3518485,4.02
962,37.588783,-122.4771141,53.71
963,37.5887857,-122.3891155,32.88
964,37.5887916,-122.3605174,3.61
965,37.5888895,-122.361689,5.01
966,37.5889035,-122.3610208,4.18
967,37.588923,-122.362204,4.48
968,37.5889238,-122.3611698,4.24
969,37.5889339,-122.3751353,7.81
970,37.5889591,-122.4129399,174.27
971,37.5889734,-122.3669232,3.33
972,37.5889841,-122.3624125,3.89
973,37.5890601,-122.3745601,7.03
974,37.5890602,-122.4125399,179.21
975,37.5890755,-122.375011,7.76
976,37.5891416,-122.3627957,3.46
977,37.5891483,-122.3889405,30.74
978,37.5891747,-122.3628552,3.39
979,37.5891767,-122.3620772,4.01
980,37.5892017,-122.4123131,180.16
981,37.5892393,-122.3748653,7.59
982,37.5892461,-122.4051173,124.24
983,37.5892592,-122.3517052,6.66
984,37.5892604,-122.4127366,179.62
985,37.5892786,-122.3630273,3.24
986,37.5892956,-122.3622526,3.69
987,37.5893167,-122.3677434,3.13
988,37.5893292,-122.3432895,3.32
989,37.5893329,-122.3631292,3.29
990,37.5893538,-122.34377,3.39
991,37.5893741,-122.351472,5.65
992,37.5893832,-122.3441871,3.43
993,37.5894021,-122.4125108,179.65
994,37.5894183,-122.3447713,3.36
995,37.5894289,-122.3432436,3.54
996,37.5894339,-122.3433433,3.54
997,37.5894544,-122.3418114,3.42
998,37.5894559,-122.3634165,3.09
999,37.5894565,-122.3437602,3.21
1000,37.5894628,-122.3455115,3.28
1001,37.5894857,-122.3441792,3.38
1002,37.5894887,-122.3459407,3.42
1003,37.5895169,-122.4120847,173.9
1004,37.5895242,-122.3465313,3.11
1005,37.5895246,-122.3447544,3.36
1006,37.5895364,-122.3618973,4.25
1007,37.5895462,-122.3415901,3.47
1008,37.5895517,-122.346989,3.36
1009,37.5895687,-122.347271,3.4
1010,37.5895715,-122.3454858,3.39
1011,37.5896008,-122.3620959,4.09
1012,37.5896013,-122.3459215,3.43
1013,37.5896032,-122.3514248,5.93
1014,37.5896087,-122.4050717,120.42
1015,37.5896148,-122.3417053,3.43
1016,37.5896225,-122.3755288,8.72
1017,37.5896304,-122.3511587,5.04
1018,37.5896354,-122.3465225,3.07
1019,37.5896618,-122.3469717,3.2
1020,37.5896754,-122.3485338,3.19
1021,37.5896755,-122.3685967,2.83
1022,37.5896884,-122.3415673,3.48
1023,37.5896975,-122.3475847,3.37
1024,37.5897069,-122.3756799,8.83
1025,37.5897188,-122.3512617,5.42
1026,37.5897227,-122.3412833,3.51
1027,37.5897518,-122.3488141,3.33
1028,37.5897696,-122.3641659,3.18
1029,37.5897732,-122.3484967,3.18
1030,37.5897854,-122.348921,3.27
1031,37.5897871,-122.3511487,5.31
1032,37.5898272,-122.3413459,3.48
1033,37.5898392,-122.4115868,168.94
1034,37.5898401,-122.3507424,4.35
1035,37.5898514,-122.3643193,3.25
1036,37.5898581,-122.4944397,12.51
1037,37.5898776,-122.4018439,91.71
1038,37.5899348,-122.4114407,166.61
1039,37.5899429,-122.3616774,3.67
1040,37.5899456,-122.3505316,3.81
1041,37.5899506,-122.3411882,3.53
1042,37.589966,-122.3492956,3.37
1043,37.590016,-122.3491286,3.28
1044,37.590043,-122.3647746,3.18
1045,37.5900501,-122.3618473,3.82
1046,37.5901028,-122.3884813,25.13
1047,37.5902017,-122.365126,3.04
1048,37.5902221,-122.3406699,3.39
1049,37.5902321,-122.4108556,160.94
1050,37.5902335,-122.3651809,3.04
1051,37.5903376,-122.4044913,111.8
1052,37.5903623,-122.3405001,3.3
1053,37.5903646,-122.4100513,155.01
1054,37.5903747,-122.3497774,3.27
1055,37.5903874,-122.3623585,3.39
1056,37.5904315,-122.340404,3.29
1057,37.5904371,-122.3405945,3.42
1058,37.5904465,-122.3498541,3.16
1059,37.5904984,-122.3655776,2.84
1060,37.5905219,-122.3497193,3.23
1061,37.5906036,-122.3612924,3.44
1062,37.5906071,-122.3495805,3.28
1063,37.5906132,-122.3657494,2.72
1064,37.5906808,-122.3399952,3.48
1065,37.5907136,-122.3614592,3.27
1066,37.5907198,-122.3659821,2.69
1067,37.5907199,-122.3775522,8.61
1068,37.5907291,-122.3710987,3.1
1069,37.5907292,-122.3501262,3.19
1070,37.5907332,-122.3493751,3.37
1071,37.5907478,-122.36605,2.63
1072,37.5908398,-122.3662725,2.42
1073,37.5908832,-122.3630332,3.24
1074,37.5908857,-122.387902,21.84
1075,37.5908915,-122.3391254,3.76
1076,37.5909076,-122.3779011,8.38
1077,37.5909808,-122.3666184,2.59
1078,37.5910252,-122.3992983,62.96
1079,37.5910255,-122.3502242,3.51
1080,37.5910761,-122.3719357,4.04
1081,37.5911067,-122.3503122,3.69
1082,37.5911504,-122.4974152,9.06
1083,37.5911737,-122.3505549,3.61
1084,37.5911993,-122.3607656,3.22
1085,37.5912191,-122.3873345,19.99
1086,37.5912347,-122.3610545,3.03
1087,37.5912511,-122.3785398,8.11
1088,37.5912767,-122.350476,3.67
1089,37.591358,-122.3675221,3.12
1090,37.5913654,-122.3609077,3.3
1091,37.5914207,-122.3676495,2.98
1092,37.5914504,-122.3728321,4.57
1093,37.5914714,-122.4755788,63.38
1094,37.5914735,-122.3978012,50.7
1095,37.5915162,-122.386629,18.09
1096,37.5915423,-122.4142045,168.71
1097,37.5915752,-122.3679269,2.72
1098,37.5916231,-122.3628678,3.45
1099,37.5916246,-122.4027728,90.14
1100,37.5916317,-122.360084,3.58
1101,37.5916346,-122.4755692,64.06
1102,37.5916359,-122.3967278,42.38
1103,37.5916503,-122.3509355,3.87
1104,37.5916574,-122.3615188,3.46
1105,37.5917328,-122.3681974,2.64
1106,37.5917337,-122.4071661,143.89
1107,37.5917455,-122.3511415,3.88
1108,37.5917563,-122.3601743,3.86
1109,37.5917891,-122.3682941,2.57
1110,37.5917944,-122.3862172,16.88
1111,37.5918029,-122.3622469,3.07
1112,37.5918188,-122.3513385,3.81
1113,37.5918297,-122.3861808,16.75
1114,37.5918383,-122.4136993,165.25
1115,37.59185,-122.3861586,16.75
1116,37.5918591,-122.3796949,7.84
1117,37.5918594,-122.3593607,4.07
1118,37.5918935,-122.3582974,3.73
1119,37.5918975,-122.3580855,3.91
1120,37.5919013,-122.3560465,3.62
1121,37.5919029,-122.3563923,3.49
1122,37.5919043,-122.3567793,3.29
1123,37.5919059,-122.357639,3.67
1124,37.5919091,-122.355772,3.69
1125,37.5919112,-122.3573584,3.53
1126,37.5919127,-122.3550712,3.47
1127,37.5919184,-122.3620641,3.41
1128,37.5919503,-122.4019328,83.5
1129,37.591968,-122.3686012,2.47
1130,37.5920485,-122.3955566,33.26
1131,37.5920506,-122.3859399,15.65
1132,37.5920578,-122.362767,3.29
1133,37.5920711,-122.3797438,7.8
1134,37.5921408,-122.3629102,3.18
1135,37.5921612,-122.4018618,81.29
1136,37.5921895,-122.3857884,15.26
1137,37.5922349,-122.3627238,3.03
1138,37.5922467,-122.385726,14.92
1139,37.5922781,-122.401839,80.91
1140,37.5923274,-122.385638,14.56
1141,37.5924089,-122.3806536,7.02
1142,37.5924479,-122.3855065,14.21
1143,37.5924981,-122.363478,3.54
1144,37.5925072,-122.3854418,13.86
1145,37.5925141,-122.4015293,76.52
1146,37.5925318,-122.3695734,3.45
1147,37.5925331,-122.3805476,6.71
1148,37.5925575,-122.3696177,3.45
1149,37.5926356,-122.3853017,13.51
1150,37.5926373,-122.3636233,3.62
1151,37.5926418,-122.4066062,137.3
1152,37.5926458,-122.3653835,3.95
1153,37.5926733,-122.3698252,3.38
1154,37.5926755,-122.3852582,13.41
1155,37.5927083,-122.3698893,3.44
1156,37.592724,-122.3981999,45.33
1157,37.592735,-122.3648608,3.55
1158,37.5927502,-122.3759589,4.08
1159,37.5927665,-122.3652603,4
1160,37.5927791,-122.4009132,70.55
1161,37.5927997,-122.3958768,33.12
1162,37.5928032,-122.385119,12.88
1163,37.5928233,-122.3993303,56.15
1164,37.5928261,-122.400518,67.06
1165,37.5928325,-122.3637624,3.5
1166,37.5928348,-122.3809669,6.34
1167,37.5928593,-122.3762193,4.02
1168,37.5928831,-122.3802498,4.31
1169,37.5928945,-122.3702455,3.33
1170,37.5929077,-122.3813289,6.61
1171,37.5929446,-122.3849647,12.56
1172,37.5930395,-122.3848612,12.29
1173,37.5930562,-122.3705585,3.33
1174,37.5930743,-122.3637492,3.4
1175,37.5930856,-122.398012,40.8
1176,37.5931209,-122.3815909,6.77
1177,37.5932678,-122.4698646,125.26
1178,37.5933402,-122.3845332,11.37
1179,37.5933483,-122.3711236,3.12
1180,37.5933541,-122.3639624,3.44
1181,37.5934417,-122.3977838,37.3
1182,37.5934422,-122.3713049,3.19
1183,37.593474,-122.4058921,125.42
1184,37.5934825,-122.3640271,3.34
1185,37.5934859,-122.3843711,11.12
1186,37.5935833,-122.3818976,7.91
1187,37.5935932,-122.3640829,3.16
1188,37.5936313,-122.4706347,115.52
1189,37.5936327,-122.4927563,15.39
1190,37.593668,-122.371741,3.43
1191,37.5936949,-122.3641341,3.2
1192,37.5936981,-122.3820293,8.17
1193,37.5937215,-122.4759255,74.05
1194,37.5937345,-122.3718694,3.47
1195,37.5937431,-122.3840923,10.36
1196,37.5937552,-122.3960988,31.82
1197,37.5937851,-122.3971584,35.66
1198,37.5937952,-122.3840352,10.29
1199,37.5938332,-122.5058458,5.89
1200,37.5938346,-122.3720627,3.6
1201,37.5938744,-122.3839483,10.08
1202,37.5938989,-122.3642376,3.3
1203,37.5938996,-122.3883558,18.21
1204,37.5939412,-122.3883322,18.11
1205,37.593957,-122.372299,3.6
1206,37.5939777,-122.4050798,115.16
1207,37.5940018,-122.3787768,2.8
1208,37.5940312,-122.3837764,9.71
1209,37.5940808,-122.4762504,76.61
1210,37.5940966,-122.3725688,3.48
1211,37.5941006,-122.501442,3.77
1212,37.5941017,-122.3836991,9.51
1213,37.5941127,-122.3962589,32.93
1214,37.5941716,-122.3882012,16.2
1215,37.5941796,-122.3791528,2.54
1216,37.5941933,-122.3643869,3.21
1217,37.5942014,-122.3727711,3.42
1218,37.5942832,-122.372929,3.36
1219,37.5942932,-122.4014843,73.63
1220,37.5943557,-122.4037412,95.59
1221,37.5943634,-122.3644732,3.13
1222,37.5943707,-122.3795636,2.67
1223,37.5943713,-122.403631,94.34
1224,37.5943798,-122.3833943,8.52
1225,37.5943811,-122.3855508,12.07
1226,37.5943844,-122.3828802,8.84
1227,37.5944554,-122.4025026,80.41
1228,37.5944635,-122.3645234,3.14
1229,37.5944735,-122.505393,5.14
1230,37.594485,-122.3832797,8.45
1231,37.5944917,-122.3953343,29.43
1232,37.5945147,-122.3733761,3.12
1233,37.5945504,-122.3734449,3.1
1234,37.5945571,-122.3998725,52.75
1235,37.5945601,-122.3857806,12.08
1236,37.5945872,-122.3879649,13.69
1237,37.5946021,-122.3831507,8.55
1238,37.5946165,-122.3997696,51.78
1239,37.5946184,-122.3966797,35.94
1240,37.594622,-122.3801204,3.02
1241,37.5946428,-122.3942325,27.58
1242,37.5946922,-122.3802795,3.26
1243,37.5946991,-122.3737321,3.03
1244,37.5947399,-122.5022517,3.36
1245,37.5948105,-122.5050391,5.09
1246,37.5948219,-122.502108,3.21
1247,37.5948305,-122.3739859,3.17
1248,37.5948487,-122.5023805,3.32
1249,37.594871,-122.3806944,3.72
1250,37.5949611,-122.3809073,3.84
1251,37.5949986,-122.36868,3.44
1252,37.5949994,-122.3743121,3.27
1253,37.5950229,-122.3743575,3.37
1254,37.5950552,-122.3648236,3.33
1255,37.5950793,-122.3811866,4.06
1256,37.5950955,-122.5027289,3.16
1257,37.5951087,-122.3934251,25.5
1258,37.5951383,-122.381326,4.25
1259,37.5951492,-122.3648714,3.42
1260,37.5951665,-122.3813893,4.22
1261,37.595186,-122.5028671,3.19
1262,37.5951898,-122.3841567,7.43
1263,37.5952262,-122.5029241,2.99
1264,37.5952335,-122.3747642,3.41
1265,37.5952537,-122.3815851,4.41
1266,37.5952854,-122.4776601,88.71
1267,37.5952912,-122.5027517,2.92
1268,37.5953029,-122.374901,3.35
1269,37.5953031,-122.3842978,7.35
1270,37.5953143,-122.3875033,11.14
1271,37.5953175,-122.3985544,38.15
1272,37.5953342,-122.5028153,3.04
1273,37.5953385,-122.3867814,10.94
1274,37.5953948,-122.3750782,3.27
1275,37.5953969,-122.3818991,4.79
1276,37.595432,-122.3819622,4.82
1277,37.5954844,-122.3752511,3.13
1278,37.5955064,-122.503341,3.04
1279,37.5955224,-122.3821419,5.05
1280,37.5955453,-122.3753649,3.1
1281,37.5955575,-122.3650786,3.21
1282,37.5955737,-122.3926181,23.46
1283,37.5955767,-122.5031732,2.97
1284,37.5956054,-122.4974832,5.72
1285,37.5956397,-122.3651203,3.1
1286,37.595644,-122.3871754,10.65
1287,37.5956664,-122.5033118,3.05
1288,37.5956919,-122.3847752,7.7
1289,37.5957403,-122.3757323,2.76
1290,37.595747,-122.3651747,3.24
1291,37.5958199,-122.5035363,3.69
1292,37.5958349,-122.39779,37.15
1293,37.5958604,-122.3868761,10.06
1294,37.5958795,-122.376013,2.69
1295,37.5958913,-122.4197157,150.19
1296,37.5958944,-122.4183416,146.97
1297,37.5959398,-122.4193289,151.05
1298,37.5959444,-122.5038401,3.87
1299,37.5960191,-122.3866584,9.65
1300,37.5960269,-122.3829902,4.64
1301,37.5960417,-122.3918058,22.12
1302,37.5960581,-122.4795703,108.68
1303,37.5960829,-122.4191005,153.11
1304,37.596093,-122.3849909,7.83
1305,37.5961105,-122.3877772,11.61
1306,37.5961115,-122.3652866,3.23
1307,37.5961481,-122.4195463,155.47
1308,37.5961716,-122.3765762,2.73
